created_time,id,message,hashtags,story
2014-10-29T23:19:29+0000,807722379247301_879838082035730,"Revised Direct Action to be approved in new form (short clip)- Clive Palmer live from Canberra

Major amendments to carbon farming, retention of Climate Change Authority & enquiry into ETS thanks to Palmer United Party.

https://www.facebook.com/PalmerUnitedParty1/posts/587525291376787",,
2014-10-29T08:25:12+0000,807722379247301_879514105401461,"Palmer Saves Emissions Trading Scheme

The Palmer United Party has successfully negotiated with the Abbott Government to consider major amendments to carbon farming, retaining the Climate Change Authority and agreeing to a three-stage, 18-month enquiry into an Emissions Trading Scheme (ETS).

Federal leader of the Palmer United Party and Member for Fairfax Clive Palmer says the enquiry into major environmental initiatives including the benefits of the Palmer United Party’s ETS would be undertaken by former governor of the Reserve Bank of Australia, Bernie Fraser in his capacity as chairman of the Climate Change Authority.

In a unifying move for all Australians, Mr Palmer said the enquiry was expected to report back to parliament in June 2015 with a further advanced report in November 2015 prior to the United Nations Climate Change Conference in Paris and the final report completed by June 30, 2016. 

Mr Palmer said the Palmer United Party had achieved what the Greens were unable to in preserving the Climate Change Authority, retaining the Renewable Energy Target (RET) and making substantial progress towards delivering an ETS. “We would expect Green votes to flow to Palmer United Party on the back of this achievement which will deliver tangible results for the environment, not just talk,’’ Mr Palmer said.

The Palmer United Party proposes an ETS which will only become effective once Australia’s main trading partners also took action to establish one.

“In understanding climate change, we must remain ever vigilant and be aware of how Australia as part of the international community is doing and, more importantly, what the global community can do together to make the lives of all those who inhabit the world more secure,’’ Mr Palmer said.

“I congratulate Tony Abbott and Environment Minister Greg Hunt on their political courage in supporting this proposal which will benefit all Australians and unify the nation,’’ he said.

“This will be an important step forward for Australia in 2015 as we commemorate the Anzac Centenary honouring the service and sacrifice of all those who have worn the Australian uniform.

“The brave men and women who have offered their service in wars, conflicts and peacekeeping missions around the world have done so for Australia, not Liberal, Labor or any one party.

“This new ETS for all Australians is not the Liberal way or the Labor way but the right way,’’ Mr Palmer said. “It is an example of the Palmer United Party delivering real results for everyday Australians through a common-sense approach,’’ he said.


https://www.facebook.com/PalmerUnitedParty1/posts/587223488073634",,
2014-10-28T05:39:46+0000,807722379247301_879004052119133,"Palmer United Party to VOTE AGAINST university fee deregulation.

Clive Palmer joins Radio National Breakfast to discuss the Prime Minister's proposal for a 'mature' debate on GST reform, and the Palmer United Party's stance on university deregulation.
* Click the link to hear the whole interview on RN. 


http://www.abc.net.au/radionational/programs/breakfast/clive-palmer/5846328",,
2014-10-27T05:52:13+0000,807722379247301_878244005528471,"ABC NEWS 24: 
Clive Palmer - If we really want to set women free we have to look at childcare instead of the paid parental leave scheme. The 20 Billion put aside for PPL should go across to childcare.


http://youtu.be/KrxhPNfOr-w",,
2014-10-27T03:00:20+0000,807722379247301_878198532199685,"Palmer United Party Seeks Senate Inquiry into NT Government 

The Palmer United Party federal leader and Member for Fairfax, Clive Palmer, says the party will seek a Senate inquiry into the activities of the Northern Territory government following moves to scrap an independent investigation into NT political donations.

Support from Palmer United Party MLAs Alison Anderson and Larisa Lee led to the passing for a motion in the NT Assembly for an independent inquiry into electoral funding in the NT.

But the Country Liberal Party (CLP) government has moved in parliament for the inquiry to be scrapped.

Mr Palmer said the CLP’s actions were a disgrace and they must have something to hide.

“The Palmer United Party senators will seek to have a federal investigation into NT government activities as we don’t want the Territory to end up like NSW,” he said.

“I strongly supported the stance of our Palmer United Party parliamentarians in the NT and the need for an inquiry into political donations as well as their plea for more honest, open and transparent government.

“There is obviously a lack of leadership and chaos in the NT. A full and proper independent investigation into the political donations issue and the activities of organisations such as the CLP-aligned Foundation 51 was essential.

“The Palmer United Party will ensure Territorians have the leadership and government they deserve.”

Ms Anderson, the Palmer United Party’s NT leader and member for Namatjira, said Territorians demanded transparency, honesty and trust from government.

“We need to show Territorians we are sincere and we are here to represent them,” she said.

“We need to make sure the integrity of this parliament and the individual people in this parliament is given back to the people.”",,
2014-10-26T09:37:58+0000,807722379247301_877765488909656,"Palmer United Party Endorses Candidate for Gaven

The Palmer United Party federal leader and Member for Fairfax Clive Palmer has announced local businessman Adam Marcinkowski has been endorsed as the party’s candidate for the Gold Coast seat of Gaven ahead of the next Queensland state election based on the recommendation of the pre-selection committee, headed by Palmer United Party director Peter Burke.

Mr Palmer said Mr Marcinkowski  is a keen and driven candidate.
“He has been an active and hardworking member of the party since the very beginning in 2013 and previously assisted candidates in the 2013 federal election,” Mr Palmer said.

“Mr Marcinkowski is looking forward to representing his local community as the party’s candidate for Gaven and is highly motivated to run against the current Independent, Dr Alex Douglas.
“I would also like to thank my wife, Anna Palmer, and Edward Fricker who both submitted nominations for the seat of Gaven.”

Mr Marcinkowski said he is delighted with his pre-selection and is looking forward to working with the people of Gaven to tackle local issues.

“I have lived in and around the electorate for the last 12 years and believe that I am best placed to represent the people and take action to ensure the best benefits for the community,” he said.

“I want the people of Gaven to know that I firmly believe in loyalty and integrity. I will stand for a cause and represent them to the best of my ability as a member of the Palmer United Party.”

Gaven candidate Mr Marcinkowski joins fellow Palmer United Party candidates Ted Shepherd for Mudgeeraba Jim MacAnally for Burleigh, Jeremy Davey for Kawana and Steve Anderson for Maryborough.

More candidate announcements will be made over the coming weeks and months.",,
2014-10-25T02:18:06+0000,807722379247301_877063338979871,All the best for Suellen in Charlestown and Jennifer in Newcastle. Vote 1!,,
2014-10-24T05:06:58+0000,807722379247301_876486635704208,Support @JennyStefanac at tomorrow's Newcastle by-election in NSW. Jennifer's How to Vote card is here http://bit.ly/1yrY3fF,,
2014-10-24T05:06:28+0000,807722379247301_876486529037552,Support @SuellenW at tomorrow's Charlestown by-election in NSW. Suellen's How to Vote card is here http://bit.ly/1xfrf8k,,
2014-10-23T11:00:33+0000,807722379247301_876018585751013,"Clive Palmer announces plans to save solar in Newcastle
 
The federal leader of the Palmer United Party and Member for Fairfax, Clive Palmer, says the people of Newcastle need better access to cleaner and less expensive energy sources such as solar power. 

Mr Palmer, who was joined in Newcastle by the CEO of the Australian Solar Council, John Grimes, said the Palmer United Party was committed to saving Novocastrians money. 

“It’s important the people of Newcastle have better access to clean energy,” he said. 

“Electricity is too expensive. An average household will reduce its power bill by 65 per cent when it installs solar. Two million Australian households have done this and millions more want to get solar power including thousands of Novocastrians.” 

Mr Palmer said encouraging Australian home owners to put solar panels on their roofs was a great way to protect them from higher electricity prices. 

“People on low incomes, self-funded retirees, pensioners and community groups are among those who will be able to slash their power bills,” he said. 

Mr Palmer said any move by the Abbott government to reduce or abolish the Renewable Energy Target (RET) was irresponsible and would not be supported by the Palmer United Party. 

""The RET has to be retained. Australia needs to move towards cleaner renewable energy sources such as solar power and the RET supports this,” he said. 

“The RET was also responsible for creating 24,000 new jobs and if left unchanged will create an additional 18,400 jobs by 2020.”",,
2014-10-23T03:38:10+0000,807722379247301_875832782436260,"Have a listen to Clive's interview on 1233 ABC Newcastle this morning. He is in town supporting Jennifer Stefanac and Suellen Wrightson for the  Newcastle / Charlestown by-election this weekend. 

http://www.abc.net.au/local/stories/2014/10/23/4112991.htm",,
2014-10-22T02:59:01+0000,807722379247301_875196742499864,"Our Soldiers Deserve Better Pay: Clive Palmer

Click Like and Share if you agree. 

Federal leader of the Palmer United Party and Member for Fairfax, Clive Palmer, has called on Tony Abbott to intervene in the Australian Defence Force pay dispute to ensure a better deal for uniformed personnel.

Mr Palmer said the proposed lower-than-inflation 1.5 percent  annual pay rise for sailors, soldiers and air force personnel over the next three years was highly disrespectful to the men and women who made such enormous sacrifices for their country.

“This is an outrageous proposal and our defence members have every right to feel short-changed,’’ Mr Palmer said.

“Tony Abbott should intervene immediately to reject the current offer before the Defence Force Remuneration Tribunal and consider a much better deal for our servicemen and women in line with 2.5% inflation or above,’’ he said.

“Telling the nation’s nearly 60,000 men and women in uniform that a miserly 1.5 percent pay rise is all that can be managed in the current budget climate is a joke considering the sacrifices they make.
“A three year proposal capped at just 4.5 percent is way short of the mark.

“A better deal for ADF personnel is well within the Abbott Government’s means and should be addressed by the Prime Minister as a matter of urgency,’’ Mr Palmer said.",,
2014-10-20T22:36:50+0000,807722379247301_874607395892132,Condolences to Gough Whitlam's family. He was a man of integrity who achieved a lot for our nation. He must never be forgotten by Australians.,,
2014-10-20T02:19:49+0000,807722379247301_874198315933040,"Sunshine Coast Needs International Airport: Palmer

Federal leader of the Palmer United Party and Member for Fairfax, Clive Palmer, has called on the Abbott Government to urgently provide funding for a new runway at Sunshine Coast Airport to accommodate international flights from Asia.

Mr Palmer said creating an international airport would help give the Sunshine Coast economy the boost it so desperately needed.

“The Sunshine Coast is experiencing a substantial lack of jobs, causing high unemployment and forcing large numbers of contractors and other workers to travel to Brisbane each day for work,’’ he said.

“The Federal Government needs to act now to stimulate the region and create more jobs so that families have a secure future.

“Stimulus can be best achieved by building a new runway at Maroochydore Airport so that the Sunshine Coast can attract thousands of visitors from Asia.

“We must be able to offer Asian travellers the opportunity to fly direct to the Sunshine Coast,’’ he said.",,
2014-10-17T05:15:18+0000,807722379247301_872702652749273,"Palmer United Party announces Gaven Pre-selection

The Palmer United Party has announced pre-selection for the Gold Coast seat of Gaven ahead of the next Queensland state election will be held in the coming days.

Palmer United Party Director Peter Burke said three candidates have nominated to contest the seat against former party leader and Member for Gaven, Dr Alex Douglas.

“We received a large amount of interest for the seat upon Dr Douglas’ resignation from the party,” Mr Burke said.

“One of the nominations is from Anna Palmer with the remaining two nominations coming from local residents who are keen to represent their community.

“While Mrs Palmer is keen to represent the electorate of Gaven, a party committee of three will be conducting a pre-selection over the coming days to determine the best candidate.”

Mr Burke said the Palmer United Party is serious about contesting the next Queensland election.

He said the party has already named candidates for the seats of Mudgeeraba, Ted Shepherd, and Kawana, Jeremy Davey, as well as Jim MacAnally for Burleigh and Steve Anderson for Maryborough.

“We will announce our candidate for Gaven once the pre-selection process has been completed and we will announce more candidates to contest key Queensland seats over the coming weeks and months,” he said.

“The party will also announce the new state leader in due course.

“Palmer United is committed to appointing a strong leader to lead the party at the next Queensland election and who will deliver real results for all Queenslanders.”",,
2014-10-15T00:52:33+0000,807722379247301_871715619514643,"G20 Provides Opportunity for Rational Discussion: Palmer

The G20 summit in Brisbane provides an opportunity for rational discussion about world affairs including with Russian President Vladimir Putin, says the federal leader of the Palmer United Party and Member for Fairfax, Clive Palmer.

“Mr Putin’s attendance allows for discussions to be held face-to-face in a rational way on how the people of the world can work together better,’’ Mr Palmer said.

“Mr Putin recently withdrew 17,000 Russian troops from the Ukrainian border and should be commended on that action.

“However, we do need to seek resolutions on outstanding issues and the G20 provides a forum for this to now take place.

“The G20 is an excellent opportunity for discussions in relation to Australia and Russia’s future together.

“The summit allows for Australia to join the world stage. As the host country, we will have a pivotal role in discussions with leading countries including the United States, China and Russia.

“This platform gives us solid foundation for meaningful discussion in a rational environment.’’",,
2014-10-09T00:12:31+0000,807722379247301_868121259874079,"Palmer United to be led by Strong Leader at Qld Election.

The federal leader of the Palmer United Party and Member for Fairfax, Clive Palmer, says a strong leader will lead the party at the next Queensland election.

Mr Palmer has confirmed the Member for Yeerongpilly, Carl Judge, will no longer be the state leader of the Palmer United Party.

“Mr Judge wants to stand re-election in his current seat and therefore he could not stand for the Palmer United Party as the party had decided not to contest Yeerongpilly at the 2015 election,” he said.

Mr Palmer confirmed the new state leader of Palmer United Party would be announced with additional endorsed Queensland election candidates late next week .

“The party needs a real leader able to deliver real results for all Queenslanders,” he said.

Mr Palmer thanked Mr Judge for standing in as leader following the departure of Alex Douglas earlier this year.

“I wish Mr Judge well standing as an independent in Yeerongpilly,” he said.",,
2014-10-03T01:25:11+0000,807722379247301_864539956898876,"Inquiry Set Up to Answer the Public’s Concerns: Clive Palmer

Examination of certain government actions impacting the lives of Queensland citizens was within the powers of the Senate Inquiry into the Newman Government, the federal leader of the Palmer United Party and Member for Fairfax, Clive Palmer, said today.

Mr Palmer said the Senate Inquiry into the Queensland Government was not unprecedented, citing the Liberal dominated Senate Inquiry into the 1993 Heiner Affair and 2007 Traveston Dam inquiry as previous examples.

“The establishment of the Lazarus inquiry follows precedence,’’ Mr Palmer said.

“It was set up as a result of the public coming forward in relation to matters of concern in Queensland Government, in particular the extensive cutting of funding and services to regional areas of the state.

“Also, questions need to be answered in regards to State Government decisions on developer approvals and whether they were given for good and proper reasons or for improper purposes.

“And most notably, the introduction of retrospective legislation for business operators and developers which makes certain illegal activity now legal needs to be examined,’’ he said.

Mr Palmer said questions also needed to be asked in respect to political donations which may coincide with these issues.

He said the inquiry could examine the decline of the Queensland economy, the lack of business confidence and the loss of faith in the Queensland legal system.

“There has been political interference in relation to judicial appointments and the processes in running our legal system which affects us all,’’ Mr Palmer said.

“The inquiry is not about individuals, it is issues-based and was set up by a majority of Australian senators from the Labor Party, The Greens and Palmer United Party.

“Put simply, the inquiry received majority support in the Senate this week, which is why it went ahead. Senators responded to the wishes of their constituents who are rightly concerned about honesty and consistency in the Queensland Government.

“There is no Upper House in Queensland and therefore the role of the senators is more crucial.

“For some to suggest the inquiry was established for my own personal reasons is untrue,’’ Mr Palmer said.

“I have vested interest in good government in Australia. As an Australian and Queensland citizen and elected representative of the Australian people, I have a duty and obligation to represent those who have elected me.

“This is an opportunity for citizens of Queensland to let the inquiry know what has gone wrong in Queensland.

“People should have the right to express their concerns and this inquiry lets them do that. It is democracy at work.

“Abraham Lincoln said a long time ago: ""Government of the people, by the people, for the people, shall not perish from the Earth.""

“This Glenn Lazarus-led Senate inquiry is in accordance with those words, Government of the people, by the people and for the people of Australia,’’ Mr Palmer sa",,
2014-09-30T07:55:23+0000,807722379247301_863144357038436,"Palmer United Party Secures Senate Inquiry into Campbell Newman

Palmer United Party senators have successfully moved for a Senate select committee to investigate the activities of Queensland Premier Campbell Newman, Queensland Senator and leader of the Palmer United Party in the Senate Glenn Lazarus said today.

“Premier Newman has made many questionable decisions since he was elected and Queenslanders deserve an honest and consistent government and leader,” Mr Lazarus said.

“This inquiry will serve to investigate Premier Newman’s questionable tactics concerning the reformation and operation of the Parliamentary Crime and Corruption Commission.

“Premier Newman has also sought to politicise the Queensland Police Service and bring the state’s judiciary and legal process under his control.”

Mr Lazarus said an investigation into Premier Newman was of particular importance to Queensland as, unlike every other state, Queensland’s parliament operates without a house of review.
“Queenslanders must be reassured that Premier Newman is performing his official duties appropriately,” he said.

“The people of Queensland deserve a government that is consistent, transparent and works for them, not one that keeps reneging on promises.

“This inquiry will put an end to the Premier’s abuses of power.”",,
2014-09-30T04:15:44+0000,807722379247301_862992207053651,"Abbott Government Loses the Plot: Clive Palmer

Tony Abbott had his head stuck in the sand by refusing to listen to world leaders about the most serious problem facing mankind, the federal leader of the Palmer United Party and Member for Fairfax, Clive Palmer, said in Brisbane today.

“While Tony Abbott was in the US last week, President Obama called climate change the most serious problem facing the world today. Far more serious than any security threat,’’ Mr Palmer said.

“All the governments attending the G20 have requested that climate change is placed on the agenda and the Prime Minister has vetoed such requests.

“Australia is failing to meet the most important challenge facing the world all because the Prime Minister is worried about providing Malcolm Turnbull with some credibility on the issue.

“This is a typical example of what politicians do. It is not about Tony Abbott or Malcolm Turnbull, it is about our world and what we must do to save it,’’ Mr Palmer said.",,
2014-09-29T23:19:25+0000,807722379247301_862909170395288,"The ABC must be protected, says Clive Palmer

The leader of the Palmer United Party and federal Member for Fairfax, Clive Palmer, has criticised the government for its decision to cancel the ABC’s Australia Network contract, putting the multi-million dollar contract up for tender.

Mr Palmer said Julie Bishop’s announcement to do a tender will most likely result in Sky being awarded the coveted contract.

“Sky will most likely be awarded the contract as a Liberal Party payback and thank you for Rupert Murdoch’s support during the election campaign,” Mr Palmer said.

“The truth is that News Limited in Australia relies too heavily on the Government for advertising and taxpayer funded support, if this were to disappear News Limited would not be able to function.”

Mr Palmer said this alliance represents a serious challenge to democratic freedom and freedom of the press in Australia’s media.
“News Limited is no longer focused on the news and instead spits out propaganda for the Government who supports it and who supports it,” he said.

“The ABC won its Australia Network contract fair and square and Julie Bishop has blemished her record of integrity by breaching the Government’s contract with the ABC.

“Unfortunately she is doing Australia no service and the ABC an injustice.”",,
2014-09-25T02:30:08+0000,807722379247301_860247053994833,"A Solution to Save Australia Billions of Dollars and Place Refugees Into Productive Employment

 The federal leader of the Palmer United Party and Member for Fairfax Clive Palmer announced today that his party would support a joint initiative with the Abbott Government to set up a new visa.
 The Government is introducing this new visa into parliament.

 Mr Palmer said negotiations with the Government and the Minister for Immigration the Honourable Scott Morrison had resulted in keeping 1,550 people in Australia who would have otherwise been transferred to Nauru or Manus Island from Christmas Island and mainland Australia. These people include 436 children and their families and 32 unaccompanied minors.

 This arrangement would also see processes to allow the caseload of 30,000 Illegal Maritime Arrivals (IMAs) to be resolved, resulting in billions of dollars of savings to the Australian Government and positive contributions to the Australian economy.

 Mr Palmer said Palmer United Party negotiations with the Government have ensured the introduction of a new visa to be known as the Safe Haven Enterprise Visa (SHEV).

 The SHEV encourages enterprise through earning and learning while also strengthening regional Australia.

 The visa would be valid for five years and allows for the visa holder to be located in a region identified through a national nomination process. 

 Areas identified are those locations in Australia where labour resources are most needed.

“These visa holders will be targeted to regions and encouraged to fill regional vacancies,’’ Mr Palmer said.

“Following full employment and positive community involvement for a period of 3.5 years, the visa holder can apply for an onshore visa. 

“Holders of SHEVs will be eligible for work rights, access to employment services and mutual obligations, Medicare, trauma counselling, translation services, complex case support and access to education for school aged children,’’ he said.

 During the five year period, visa holders have an opportunity to provide bona fides and contribute to Australian society by paying taxes and adding to the economy’s productivity levels.

 Mr Palmer said these changes will help Australia and allows for a crucial stepping stone for refugees to make a positive contribution to Australian society.

“It’s a win, win situation,’’ Mr Palmer said.

“It’s a win for refugees who now have a safe haven visa and can protect themselves and work towards establishing themselves in an Australian community. 

“And it’s a win for regional Australia, which will benefit from the additional work resources in communities where there is a labour shortage, thereby increasing the viability of these areas.”

Mr Palmer said the Government had also agreed to cease transferring people, who arrived prior to December 19, 2013 and are currently on the Australian mainland and Christmas Island, to Nauru or Manus Island for offshore processing.

 The Government has also agreed to continue to support assisted voluntary return packages, particularly as a mechanism to reunite unaccompanied minors with their families in their home countries.
“The Palmer United Party will support these measures as they reduce billions of dollars of expenditure which can be used for crucial services including health and education. 

“They also give refugees certainty to re-establish themselves into a normal Australian lifestyle.

“This is a good result. It is safe and secure.

“The Palmer United Party would like to thank the Government and congratulate Minister Morrison on his open mind and willingness to resolving the unprocessed caseload of 30,000 illegal maritime arrivals in Australia,” Mr Palmer said.

http://youtu.be/I3SUhV594Ck?list=PLpN7eaG3505vjzxGb2F0af9iCSGAIfo3N",,
2014-09-21T09:21:03+0000,807722379247301_858298234189715,Clive Palmer agrees with this billboard that he saw in his Fairfax electorate this week. The billboard is endorsed by GetUp.,,
2014-09-18T11:33:38+0000,807722379247301_856760677676804,"Australia's leading economists, including Bernie Fraser ( the Former Treasury Secretary and RBA Governor), say Joe Hockey's fears are MISPLACED. Check out this economists statement  below - do you agree? Don't forget to check out the extensive signature list at the bottom. 

Economists’ Statement on Commonwealth Budgetary and Economic Priorities 

September 2014
The austere measures contained in the proposed Commonwealth budget have been justified by fears that Australia’s public debt is expanding rapidly and dangerously, and must be arrested through a dramatic change in fiscal policy. These fears are misplaced.

Australia does not face any present or imminent debt crisis. Australia’s deficit and accumulated debt are both low, relative to international experience and Australia’s own history. According to the Organization for Economic Cooperation and Development, the current net debt (for all levels of government) in Australia is equivalent to 13.8 percent of GDP – less than one-fifth the average debt burden carried by other industrial economies (and an even smaller fraction of the debt in countries like the U.S., the U.K., and Japan). Since the GFC, debt has grown less rapidly here than in other countries. Interest rates paid on Australian debt are at record-low levels (and likely to stay that way for years), further reducing the burden of net interest payments. In short, Australia’s ability to manage public debt is very strong.

The major cause of the current gap between revenues and expenditures of the Commonwealth government is continued cyclical weakness in macroeconomic performance. The employment rate has declined markedly, and continues to decline in the face of recent lay-offs and weak job-creation. Incomes have been growing at their slowest pace in decades (consequently constraining consumer spending). These trends, combined with large tax cuts during the early stages of the mining boom, have undermined tax revenues from personal income taxes, corporate income taxes, and the GST.
The most effective route to restored fiscal balance is to help more Australians find work, earn incomes, and pay taxes. But major and unnecessary reductions in government program spending and public sector employment would have the opposite effect.

The goal of fiscal policy is not simply to eliminate the deficit as quickly as possible, nor is it to generate surpluses (government is not, after all, a “profit-making business”). The timing and method of deficit reduction must be balanced with other economic and social goals, including job-creation, infrastructure needs, and social conditions. Governments’ economic responsibility is to establish policies which support Australian firms, workers, and communities to utilise their full potential to work, produce, generate income, and sustainably consume.

When spending and demand conditions in the private sector of the economy are sub-optimal (as they have been, and continue to be), government has a responsibility to play a leading role in supporting economic activity and job-creation. At times, this responsibility requires deficit financing of public programs and infrastructure investments.

There are many projects and priorities which would enhance Australia’s productive capacity in the future, and hence are deserving of more government support, not less. These include investments in transportation, energy conservation and alternative energy, and affordable housing. When a new public investment project enhances the economy’s long-run productive potential, it is economically prudent to finance it with public debt (just as private firms and households finance long-lived investments with their own debt).
The true goal of fiscal policy is the need to ultimately stabilise the level economic activity at full employment. We should not be satisfied until unemployment is back to rates Australia enjoyed in the early post war decades. Debt and deficits should not be targets in their own right but simply treated as by-products of the required fiscal strategy.

International agencies (such as the International Monetary Fund and the G-20) have urged extreme caution in future fiscal retrenchment, for fear that indiscriminate spending reductions will undermine growth and job-creation – ultimately defeating the goal of fiscal balance. They have acknowledged that past polices of austerity in other countries have had large negative effects on growth and employment.
Australia should not make the same mistake. Major spending reductions by the Commonwealth government are economically unnecessary and socially damaging. The first priority of Australian fiscal policy should be to strengthen investment, employment, and growth. Government can and should pursue this priority without jeopardizing its long-run fiscal strength and stability.
Signed,

George Argyrous
University of New South Wales

TonyAspromourgos
University of Sydney

Raul Barreto
University of Adelaide

Mike Beggs
University of Sydney

Grant Belchamber
ACTU

Harry Bloch
Curtin University

Dick Bryan
University of Sydney

John Buchanan
University of Sydney

Gavan Butler
University of Sydney

Damien Cahill
University of Sydney

Lynne Chester
University of Sydney

Richard Dennis
The Australia Institute

Alan Duhs
University of Queensland

Peter E.Earl
University of Queensland

Bradon Ellem
University of Sydney

Craig Emerson
Former Trade Minister

Geoffrey Fishburn
University of New South Wales

Gigi Foster
University of New South Wales

Bernie Fraser
Former Treasury Secretary and RBA Governor

Roy Green
University of Technology Sydney

Corrado Di Guilmi
University of Technology Sydney

Tim Harcourt
University of New South Wales

Neil Hart
University of New South Wales

Gillian Hewitson
University of Sydney

Elizabeth Hill
University of Sydney

Therese Jefferson
Curtin University

Evan Jones
University of Sydney

Raja Junankar
University of New South Wales

Steve Keen
Kingston University

Stephen Koukoulas
Market Economics

Peter Kriesler
University of New South Wales

Rick Kuhn
Australian National University

James R. Levy
University of New South Wales

Bill Lucarelli
University of Western Sydney

Alex Millmow
Federation University

Sinchan Mitra
University of Queensland

James Morley
University of New South Wales

Alan Morris
University of Technology Sydney

Adam Morton
University of Sydney

Rod O'Donnell
University of Technology Sydney

Joy Paton
University of Sydney

Juan Carlos Ponce
University of New South Wales

Suraj Prasad
University of Sydney

John Quiggin
University of Queensland

Patricia Ranald
Australian Fair Trade and Investment Network

Goran Roos
University of Adelaide

Susan K. Schroeder
University of Sydney

Rhonda Sharp
University of South Australia

Chris Sheil
University of New South Wales

Tom Skladzien
AMWU

Julie Smith
Australian National University

Ben Spies-Butcher
Macquarie University

John Spoehr
University of Adelaide

Jim Stanford
University of Sydney (visiting)

Frank Stilwell
University of Sydney

Tony Stokes
Australian Catholic University

Tim Thornton
La Trobe University

Phil Toner
University of Sydney

Georgia Van Toorn
University of New South Wales

Beth Webster
University of Melbourne

Graham White
University of Sydney

John Wiseman
University of Melbourne

Sarah Wright
Australian Catholic University",,
2014-09-18T11:11:52+0000,807722379247301_856754431010762,"Government needs to commit to RET: Clive Palmer

The majority of Australians are clearly committed to the retention of the current Renewable Energy Target (RET), according to the federal leader of the Palmer United Party and Member for Fairfax, Clive Palmer.

Mr Palmer said polling conducted by the Solar Citizens Organisation in the southern areas of the Sunshine Coast found 96 per cent of the population questioned were either in support of increasing the RET or keeping it as it is.

He said there is an ever increasing need to see all Australians move towards more cleaner renewable energy sources, while PricewaterhouseCoopers has revealed Australia as the world’s “unexpected champion” in its reduction of emissions for a second year running.

“This is a clear indication that the Abbott government needs to place greater emphasis on the RET and what benefits it will deliver to the Australian people, increased job security, and continued growth with year on year investment from external investors,” Mr Palmer said.

“Senior government figures, including Prime Minister Tony Abbott, reportedly want the target scrapped, saying it has forced up power prices (Sydney Morning Herald 8.8.14). This clear need for change will cause increased levels of uncertainty and will draw investors to retract funding, costing the Australian economy up to $28 billion and 5000 jobs.

“Solar alone is now being used by almost 17 per cent of the total Australian population. This along with set future incentives to establish new solar and wind farms, hydroelectric powers stations will identify Australia as the global leader in renewable energy.”",,
2014-09-18T08:16:18+0000,807722379247301_856702084349330,"Statement by Clive Palmer MP federal leader of the Palmer United Party and Senator Glenn Lazarus Leader of the Palmer United Party in the Senate

Barton Solar Forum

Dear All,
 Firstly congratulations to you all for being here tonight. It is only by the concerted actions like this from ordinary members of the community that we will force the politicians in Canberra to listen. A thank you to the Australian Solar Council for the opportunity to have this statement read, for putting on this forum and the many others you have organised. This is real people power in action.

When the review of the Renewable Energy Target was announced, the Prime Minister said that the RET was causing 'pretty significant price pressure in the system’.

The Prime Minister must now admit that he was wrong as his own review of the RET undertaken by Warburton suggests impacts on retail electricity prices appear to be small.

If government is truly concerned about the cost-of-living pressure on Australian families, as it has repeatedly claimed, then it would be announcing today that it has no intention of making any changes to the RET.

Putting solar panels on your roof is a great way to protect your family from higher electricity prices. Millions of households have done it and many more millions want to. The changes to the Small scale Renewable Energy Scheme proposed by the Warburton RET review threaten ordinary Australians from being able to significantly reduce their electricity bills. The review proposed changing the Small-scale Renewable Energy Scheme, which helps working Australians put solar PVs and solar hot water on their roofs. If this government is really concerned about cost-of-living pressures on ordinary Australians, it should announce that it is rejecting these changes to the Small-scale Renewable Energy Scheme.

Before the election, the Prime Minister promised to cut the cost of living for everyday Australians. Installing solar is one guaranteed way people have to slash their power bills. On average, a household will slash its power bill by 65 per cent when it installs solar. There are two million households that prove this point, and there are millions more that want to get solar. People on low incomes, self-funded retirees, pensioners and community groups have all invested their own money to slash their power bills. Moving to the issue of industry uncertainty, when the government was elected it claimed that Australia was open for business. This stands in stark contrast to the instability that the government has created in the renewable energy sector and the entire market space more broadly. The uncertainty that the RET review has created is causing billions of dollars of investment and thousands of jobs to be put at risk. The government needs to bring this uncertainty to a swift end by standing by its election promise that there will be no adverse changes to the RET. The renewable energy industry is a thriving sector helping to deliver jobs, economic growth and more sustainable ways of powering our energy needs - while at the same time protecting our planet. Some polls suggest over 90% of Australians want Australia to continue to invest in greener, cleaner energy.

The RET was responsible for creating 24,000 new jobs and if left unchanged will create an additional 18,400 jobs by 2020. If the Prime Minister wants a prosperous and wealthy Australian economy, then we should be using every resource that we can to support this country. If we have a huge amount of untapped resources above our heads, such as sunlight and wind, we should capture it and use it to power our economy.

Clearly the Renewable Energy Target is good for the renewable energy sector, it is good for our economy, it is good for our environment – but most importantly is good for all Australians – because Australians understand the importance of taking care of our planet and want cheaper, greener and more sustainable energy.
 The renewable energy target is a real, tangible way for Australia to meet the needs of our people.

And finally my message to you is –‘we are winning’! Tony Abbott and those in Government who wanted to wreck the RET are on the back foot. Since the Palmer United Party made its commitment with former US Vice President Al Gore to save the RET, the debate has turned round. 

We recently declared Mr Warbuton’s report was ‘dead on arrival’ and we think many on the Liberal backbench think the same. They don’t want to go to an election being anti- renewables.

 The Palmer United Party will block any attempt by the Government to remove or reduce the Renewable Energy Target. This is our commitment to the people of Australia and we will do everything within our power to ensure the target is retained.",,
